time,speed_healthy,soc_healthy,power_healthy,speed_aged,soc_aged,power_aged
6.800000000000001,3.8670870929884993,99.97909038050068,8593.526873307776,2.147916943584633,99.98889950105612,4564.323505117345
6.9,3.922880116955094,99.97848499776659,8717.51137101132,2.1789684879359337,99.9885779518869,4630.308036863859
7.0,3.978662275276008,99.97787100667472,8841.471722835573,2.210016673375362,99.98825182095419,4696.285430922644
7.1000000000000005,4.034433414469705,99.97724840892558,8965.407587710455,2.2410614520641614,99.98792110876074,4762.255585636342
7.2,4.090193381176524,99.97661720624329,9089.31862483672,2.2721027761845773,99.98758581581635,4828.218399392226
7.300000000000001,4.1459420221603525,99.97597740037567,9213.204493689671,2.303140597940153,99.98724594263783,4894.173770622824
7.4,4.201679184310288,99.97532899309414,9337.064854022863,2.33417486955602,99.98690148974909,4960.121597806542
7.5,4.2574047146423055,99.97467198619373,9460.89936587179,2.3652055432791923,99.98655245768107,5026.061779468284
7.6000000000000005,4.313118460300913,99.97400638149307,9584.707689557585,2.3962325713788575,99.98619884697176,5091.994214180072
7.7,4.368820268560812,99.97333218083435,9708.489485690694,2.427255906146668,99.98584065816617,5157.91880056167
7.800000000000001,4.424509986828552,99.97264938608329,9832.244415174559,2.458275499897034,99.98547789181636,5223.835437281197
7.9,4.480187462644177,99.97195799912917,9955.972139209282,2.4892913049674132,99.98511054848143,5289.744023055752
8.0,4.53585254368288,99.97125802188478,10079.67231929529,2.5203032737186026,99.9847386287275,5355.64445665203
8.1,4.5915050777566435,99.97054945628636,10203.344617236986,2.551311358535029,99.98436213312772,5421.536636886936
8.200000000000001,4.647144912815881,99.96983230429365,10326.9886951464,2.5823155118250383,99.98398106226226,5487.420462628206
8.3,4.702771896951077,99.9691065678898,10450.604215446838,2.613315686021187,99.98359541671832,5553.295832795022
8.4,4.758385878394423,99.9683722490814,10574.190840876494,2.644311833580531,99.9832051970901,5619.162646358628
8.5,4.813986705521444,99.96762934989844,10697.748234492097,2.6753039069849147,99.98281040397883,5685.020802342943
8.6,4.8695742268526345,99.9668778723943,10821.276059672522,2.7062918587412605,99.98241103799273,5750.870199825178
8.700000000000001,4.925148291055078,99.96611781864569,10944.773980122394,2.7372756413818573,99.98200709974704,5816.710737936447
8.8,4.98070874694407,99.96534919075263,11068.241659875712,2.768255207464649,99.98159858986399,5882.542315862379
8.9,5.036255443484737,99.96457199083852,11191.678763299415,2.7992305095735217,99.98118550897283,5948.364832843733
9.0,5.09178822979365,99.96378622104997,11315.084955097,2.8302015003185925,99.98076785770976,6014.178188177008
9.1,5.147306955140437,99.9629918835569,11438.459900312082,2.8611681323364966,99.98034563671801,6079.982281215055
9.200000000000001,5.20281146894939,99.96218898055243,11561.803264331978,2.892130358290673,99.97991884664778,6145.77701136768
9.3,5.258301620801069,99.96137751425292,11685.114712891263,2.9230881308716534,99.97948748815624,6211.562278102263
9.4,5.313777260433899,99.96055748689791,11808.393912075333,2.9540414027973463,99.97905156190757,6277.33798094436
9.5,5.369238237745776,99.95972890075011,11931.640528323947,2.984990126813324,99.97861106857289,6343.104019478313
9.600000000000001,5.4246844027956485,99.95889175809536,12054.854228434775,3.0159342556931086,99.9781660088303,6408.860293347855
9.700000000000001,5.480115605805114,99.95804606124261,12178.03467956692,3.046873742238456,99.97771638336486,6474.6067022567195
9.8,5.535531697160003,99.95719181252392,12301.181549244451,3.0778085392796415,99.97726219286862,6540.343145969237
9.9,5.590932527411961,99.95632901429438,12424.294505359912,3.108738599675744,99.97680343804055,6606.069524310956
10.0,5.646317947280023,99.95545766893216,12547.373216177828,3.13966387631493,99.97634011958658,6671.785737169226
10.100000000000001,5.701687807652193,99.95457777883838,12670.417350338204,3.1705843221147383,99.97587223821961,6737.491684493818
10.200000000000001,5.757041959587009,99.95368934643722,12793.42657686002,3.2014998900223612,99.97539979465945,6803.1872662975165
10.3,5.812380254315112,99.95279237417574,12916.400565144693,3.2324105330149298,99.97492278963288,6868.872382656725
10.4,5.867702543240807,99.95188686452401,13039.338984979571,3.263316204099795,99.9744412238736,6934.546933712064
10.5,5.923008677943622,99.95097281997495,13162.241506541382,3.2942168563148106,99.97395509812223,7000.210819668971
10.600000000000001,5.978298510179862,99.95005024304437,13285.107800399692,3.325112442728614,99.97346441312634,7065.863940798305
10.700000000000001,6.033571891884155,99.94911913627094,13407.937537520344,3.356002916440908,99.97296916964041,7131.50619743693
10.8,6.088828675171006,99.94817950221612,13530.730389268901,3.386888230582743,99.97246936842582,7197.1374899883285
10.9,6.14406871233633,99.94723134346421,13653.486027414066,3.4177683383167956,99.9719650102509,7262.757718923191
11.0,6.199291855858997,99.94627466262226,13776.204124131102,3.4486431928376495,99.97145609589084,7328.366784780005
11.100000000000001,6.254497958402358,99.94530946232004,13898.884352005241,3.479512747372076,99.97094262612778,7393.964588165661
11.200000000000001,6.309686872815781,99.94433574521004,14021.526384035067,3.510376955179312,99.97042460175071,7459.551029756038
11.3,6.36485845213617,99.94335351396742,14144.129893635933,3.54123576955134,99.96990202355555,7525.126010296597
11.4,6.420012549589491,99.94236277129002,14266.694554643313,3.572089143813165,99.96937489234509,7590.689430602975
11.5,6.475149018592283,99.94136351989826,14389.220041316185,3.6029370313230955,99.968843208929,7656.241191561578
11.600000000000001,6.530267712753173,99.94035576253518,14511.706028340384,3.6337793854730176,99.96830697412385,7721.7811941301625
11.700000000000001,6.5853684858743815,99.93933950196637,14634.15219083196,3.6646161596886744,99.96776618875306,7787.309339338432
11.8,6.640451191953227,99.93831474097996,14756.558204340505,3.695447307429942,99.96722085364694,7852.825528288627
11.9,6.695515685183623,99.93728148238657,14878.923744852495,3.7262727821911064,99.96667096964262,7918.3296621561
12.0,6.750561819957573,99.93623972901929,15001.248488794607,3.757092537501138,99.96611653758414,7983.821642189917
12.100000000000001,6.805589450866661,99.93518948373367,15123.532113037023,3.7879065269239685,99.96555755832236,8049.301369713432
12.200000000000001,6.860598432703531,99.93413074940763,15245.774294896735,3.8187147040587646,99.96499403271498,8114.768746124874
12.3,6.9155886204633745,99.9330635289415,15367.97471214083,3.8495170225402036,99.96442596162659,8180.223672897932
